TIC,sectors,period,range
66913720,[33],0.85433,
66915850,[6],1.27968,
66915943,"[6, 33]",0.1837,9.999999999998899e-05
66915958,"[6, 33]",0.48933000000000004,3.999999999998449e-05
66916544,[6],8.763,
66917721,"[6, 33]",0.373575,0.00046999999999997044
66922596,[12],7.0953,
66939701,"[10, 11]",0.5709,3.999999999992898e-05
66950079,[19],2.5532,
66962344,[16],6.64,
66967261,"[16, 17]",1.7639200000000002,0.0038400000000000656
66970107,[16],2.9819,
66974444,"[6, 33]",1.4840300000000002,0.03805999999999998
66974445,"[6, 33]",4.1635,5.397
66974482,"[6, 33]",3.5637999999999996,0.0676000000000001
66974832,"[6, 33]",0.813605,0.00012999999999996348
66974901,[6],1.97081,
66977262,"[6, 33]",1.26881,0.02544000000000013
66977407,"[6, 33]",1.21872,0.000560000000000116
67001141,[15],3.09,
67013276,"[10, 11]",3.01635,0.007299999999999862
67034753,[19],4.0741,
67036691,[19],0.0343,
67040186,"[6, 33]",7.3336500000000004,0.06870000000000065
67040249,"[6, 33]",3.3743999999999996,2.2247999999999997
67040262,"[6, 33]",1.0961400000000001,0.000600000000000156
67040380,"[6, 33]",2.74815,0.0036999999999998145
67041284,[6],1.8938,
67041816,[6],0.60347,
67043212,"[6, 33]",2.7761,1.8281999999999998
67043295,"[6, 33]",1.165965,0.003049999999999997
67043335,"[6, 33]",1.2508050000000002,0.03007000000000004
67043419,[6],7.683,
67043614,[6],2.12676,
67045202,"[6, 33]",10.577,0.9860000000000007
67055292,[17],8.546,
67055745,[17],6.968,
67057601,[17],0.21654,
67092069,"[6, 33]",3.5938,0.0676000000000001
67094912,"[6, 33]",1.16279,0.013580000000000148
67098887,[6],4.1851,
67099040,[33],3.64,
67110949,[19],3.0733,
67123747,[15],3.1061,
67133643,[10],8.395,
67133645,"[10, 11]",9.018,0.13199999999999967
67164366,"[6, 33]",1.781485,0.03216999999999981
67168129,"[6, 33]",1.5568650000000002,0.005789999999999962
67187815,[19],1.04259,
67191650,"[6, 33]",0.903845,0.00031000000000003247
67192630,[6],0.42793,
67197584,[33],0.64494,
67198341,"[6, 33]",0.50451,0.08826
67201655,"[6, 33]",5.6033,0.018599999999999284
67204803,"[10, 11]",1.156515,0.004690000000000083
67212813,"[10, 11]",1.51424,0.0015199999999999658
67214828,"[10, 11]",0.47779499999999997,0.00010999999999999899
67224655,"[16, 17]",1.734955,0.0016500000000001513
67260925,"[6, 33]",0.277885,0.005830000000000002
67262837,"[6, 33]",2.1452600000000004,0.03208000000000011
67266125,"[6, 33]",0.177585,0.11841
67267070,[6],1.3907,
67269022,[12],6.0716,
67280211,[6],1.898,
67295028,[19],1.73663,
67296459,[19],0.16058,
67318521,"[10, 11]",0.486305,0.0006099999999999994
67326261,[10],1.63477,
67326736,"[10, 11]",2.39799,0.015979999999999883
67342713,[15],1.38015,
67343900,[15],5.7924,
67388602,[16],6.5,
67406007,[10],2.733,
67413487,"[10, 11]",1.120195,0.0016099999999998893
67415909,[10],1.757,
67420277,[18],0.14938,
67424670,[18],2.2538,
67424741,[18],1.47645,
67424803,[18],1.12688,
67462370,[18],2.77,
67466755,[18],4.859,
67466927,[18],0.986,
67515523,[18],1.14783,
67515609,[18],0.20609,
67515652,[18],4.0498,
67515742,[18],0.50529,
67520425,[18],0.74117,
67532589,"[10, 11]",1.941405,0.011190000000000033
67568824,[18],10.651,
67568863,[18],1.93921,
67600292,[12],0.1772,
67620185,"[10, 11]",2.766065,0.012130000000000418
67625738,"[10, 11]",1.703335,8.999999999992347e-05
67690913,"[10, 11]",6.30525,0.2594999999999992
67699049,"[10, 11]",2.187745,0.015489999999999782
67799538,"[10, 11]",6.38875,0.1225000000000005
67801942,"[10, 11]",1.790225,0.004769999999999941
67862694,[7],1.97838,
67866898,"[10, 11]",3.6138,0.019000000000000128
67872965,[10],5.8807,
67901183,[17],0.33371,
67939060,"[7, 34]",3.6754,0.09599999999999964
67996199,[18],3.49,
68009956,"[7, 34]",3.43185,0.07630000000000026
68024924,[11],2.22,
68028623,[11],0.94291,
68052730,[12],3.43,
68053008,[12],0.77639,
68069931,[7],6.4707,
68070590,[7],4.3329,
68083191,[11],3.78,
68128041,[12],0.84836,
68136384,[7],0.45577,
68139536,[7],5.959,
68150920,[26],6.47,
68158018,[18],8.499,
68178294,[11],0.38916,
68188926,[26],1.53807,
68202846,[7],1.7144,
68203818,[7],0.35405,
68241174,[20],5.018,
68256696,[12],6.9135,
68263206,[26],2.12784,
68268395,[26],4.66,
68270373,[14],7.002,
68271218,[26],5.2278,
68277654,"[7, 34]",3.38415,2.1929
68280186,[7],3.7036,
68280374,"[7, 34]",2.7043,0.010200000000000209
68280694,[7],0.29,
68280702,"[7, 34]",0.042425,0.011349999999999999
68280709,"[7, 34]",0.0424,0.011399999999999993
68281817,"[7, 34]",6.21095,0.3119000000000005
68283969,[11],8.83,
68339351,[26],7.011,
68346198,[26],4.5542,
68348884,[26],2.27399,
68394038,[26],3.235,
68396613,[26],6.741,
68409141,[7],5.187,
68411014,[34],6.442,
68411621,"[7, 34]",1.852795,0.017570000000000086
68413132,[7],3.9299,
68413380,"[7, 34]",3.91655,0.05689999999999973
68420317,[34],2.675,
68427952,[34],3.3905,
68427975,[34],3.3905,
68431838,[12],0.9329,
68438689,[11],7.5089,
68474218,"[7, 34]",4.239750000000001,0.01869999999999994
68485382,[14],7.079,
68486364,[26],2.09489,
68487463,[26],1.56659,
68487844,"[14, 26]",5.7928999999999995,2.4975999999999994
68487876,[26],2.43111,
68488826,[26],2.1394,
68515382,[11],0.90497,
68540498,[20],0.0339,
68547640,[26],0.70358,
68551654,[26],4.5922,
68553334,[26],6.442,
68556756,[26],5.1144,
68587335,[11],2.07388,
68625313,[14],7.181,
68627403,"[14, 26]",3.5279999999999996,0.03600000000000003
68629164,[26],0.38181,
68630891,[26],1.037,
68661233,[20],2.27068,
68668319,"[14, 26]",2.9857,0.006999999999999673
68672170,"[14, 26]",0.6661900000000001,6.0000000000060005e-05
68673401,[14],1.40926,
68674410,"[14, 26]",1.6513849999999999,0.007430000000000048
68674980,[26],0.65526,
68757882,[26],2.16259,
68763314,[26],6.6255,
68833286,[26],2.48217,
68834839,[26],6.568,
68837125,[26],5.25,
68838109,[14],7.0,
68839531,[26],4.5216,
69094113,[12],7.1769,
69172699,[12],2.4736,
69193694,[12],2.9481,
69246631,[14],3.1117,
69278373,[12],1.72127,
69284297,[12],0.75891,
69360199,[14],6.9991,
69370826,[7],1.054,
69370827,"[7, 34]",0.79096,0.5260800000000001
69370959,[34],1.727,
69371630,[12],1.762,
69426075,[12],0.51625,
69426711,[12],6.958,
69430656,[12],1.282,
69458827,[14],0.75456,
69507969,[12],5.3435,
69559041,[14],7.2058,
69609942,[12],1.8471,
69755052,[19],7.338,
69782756,[14],1.36747,
69806690,[14],1.12044,
69874547,[12],0.79491,
70355737,[14],7.564,
70607577,[14],3.5832,
70621324,[8],3.4448,
70783398,[9],9.23,
70842555,[14],7.318,
70849331,[19],9.093,
70998008,[19],1.85183,
71100124,"[19, 20]",1.53117,0.000460000000000127
71104417,"[19, 20]",2.173965,1.42227
71452858,[9],0.44503,
71469917,"[6, 33]",8.7705,0.2029999999999994
71469929,"[6, 33]",6.6658,4.0144
71473521,[6],0.40764,
71511834,[6],0.49155,
71515950,[6],1.611,
71517663,"[6, 33]",1.53362,0.0027599999999998737
71517668,"[6, 33]",1.533615,0.002769999999999939
71538719,[14],3.48,
71572733,[6],0.0289,
71615787,[9],8.435,
71672212,[9],5.1523,
71683841,"[6, 33]",0.22739,0.00021999999999999797
71723564,[6],2.4806,
71732210,[10],9.13,
71742767,[18],2.9476,
71749752,[18],5.88,
71788056,[33],0.80756,
71790116,"[6, 33]",0.212905,0.14154999999999998
71794196,[6],2.9459,
71794197,"[6, 33]",2.159085,1.5736299999999999
71847021,[18],2.57099,
71865943,"[6, 33]",3.2778,0.08640000000000025
71869126,[33],2.52018,
71918149,[6],3.94,
71924981,[33],14.06,
71930022,[18],4.389,
71934913,[18],5.0838,
71934919,[18],5.0838,
71966247,"[6, 33]",1.7612,0.021600000000000064
71972633,"[6, 33]",2.5630100000000002,1.7539799999999999
72044715,[6],5.93,
72046726,"[6, 33]",0.497,4.0000000000040004e-05
72078704,[18],1.37959,
72084255,[18],6.5213,
72193698,[19],5.461,
72217711,[33],0.37254,
72262245,[14],4.142,
72268238,[14],2.7074,
72306036,[33],0.63549,
72312769,[33],0.9181,
72341220,"[6, 33]",2.4699,0.032399999999999984
72426024,[6],1.44096,
72426025,"[6, 33]",1.44072,0.00048000000000003595
72445399,[10],1.989,
72490199,[6],0.48839,
72549455,"[6, 33]",0.91794,0.00019999999999997797
72549946,"[6, 33]",4.957000000000001,0.3121999999999998
72552269,"[6, 33]",0.169505,0.11300999999999999
72607636,[9],2.3416,
72614273,[19],2.44703,
72781151,[6],5.931,
72781165,[6],5.2404,
72781240,[6],2.17736,
72781440,[6],0.317,
72781548,[6],2.0548,
72781594,[6],6.34,
72781811,[6],8.274,
72781834,[6],1.03237,
72781835,[6],2.6928,
72781884,[6],8.2402,
72782173,[6],2.2514,
72782175,[6],1.23264,
72782194,[6],8.881,
72782272,[6],0.87824,
72783371,[6],2.9262,
72794241,[19],2.7877,
72828423,[6],1.5853,
72828738,[6],4.5292,
72828917,[6],5.6397,
72829000,[6],1.326,
72829764,[6],2.3,
72829804,[6],1.6391,
72831988,[6],3.7963,
72833400,[6],0.869,
72833834,[6],2.6716,
72833862,[6],1.7802,
72834300,[6],1.94353,
72834301,[6],0.62,
72834545,[6],0.622,
72835106,[6],4.2206,
72835601,[6],2.86,
72835706,[6],0.87944,
72849293,[9],5.0886,
72882069,[6],1.9181,
72882198,[6],2.4504,
72883619,[6],0.52537,
72884901,[6],4.2072,
72884903,[6],4.2276,
72885070,[6],2.9054,
72885078,[6],1.5368,
72885098,[6],4.9573,
72885768,[6],2.4217,
72885819,[6],2.3661,
72886381,[6],6.0917,
72886803,[6],1.86893,
72887172,[6],0.68602,
72887237,[6],2.5075,
72887329,[6],5.1585,
72887378,[6],5.0138,
72887407,[6],2.94,
72887802,[6],5.3142,
72907238,[9],9.155,
72914708,[6],6.0725,
72914710,[6],6.0942,
72914762,[6],3.8696,
72915141,[6],1.61784,
72915556,[6],0.72507,
72917985,[6],1.98243,
72921557,[6],4.7166,
72921589,[6],7.7308,
72921630,[6],0.90819,
72958975,[9],0.96516,
73009956,[9],0.9135,
73026344,[19],5.9626,
73036270,"[7, 34]",1.406285,0.00943000000000005
73036473,[7],11.89,
73036577,"[7, 34]",1.846665,0.029570000000000096
73037095,[7],2.1021,
73037547,[7],1.458,
73037548,[7],1.458,
73071814,[9],3.6386,
73203204,[9],2.46133,
73292848,[7],0.02793,
73298183,[7],1.3422,
73386380,[9],6.0642,
73407321,[7],4.2716,
73407432,"[7, 34]",4.4762,2.8936
73407435,"[7, 34]",4.4747,2.8906
73434512,[9],4.9708,
73440281,[9],1.54603,
73442608,[9],1.97938,
73443518,[9],1.515,
73547961,[9],9.208,
73625156,[18],10.943,
73635778,[9],0.79084,
73691457,[18],0.18188,
73695776,[12],1.52961,
73710221,[10],6.898,
73710370,[10],4.23,
73724634,[9],8.381,
73838315,[12],3.0,
74179877,[12],7.4665,
74183393,"[12, 13]",1.02625,0.005499999999999838
74183440,[13],0.55815,
74192788,"[8, 9, 35]",1.5363366666666665,0.04787000000000008
74193178,"[8, 9, 35]",3.357366666666667,0.24229999999999974
74194028,"[8, 9, 35]",3.9278333333333335,0.14839999999999964
74196340,"[8, 9, 35]",1.7491166666666667,0.0016300000000000203
74198941,"[8, 9, 35]",0.49058,0.014259999999999995
74266199,[12],0.90014,
74279530,"[8, 9, 35]",4.371733333333333,0.06500000000000039
74279548,"[8, 9, 35]",4.466066666666666,4.896800000000001
74285597,"[8, 9, 35]",6.065666666666668,0.5119999999999996
74286280,[9],9.672,
74288235,"[8, 9, 35]",5.639733333333333,0.34160000000000057
74377674,"[8, 35]",1.5750000000000002,0.030000000000000027
74381934,"[8, 9, 35]",0.5972366666666667,0.0024399999999999977
74426136,"[12, 13]",7.57235,0.13129999999999953
74434225,[12],6.638,
74434786,[12],1.96967,
74473845,"[8, 9, 35]",0.1961166666666667,4.000000000001225e-05
74475076,"[8, 9, 35]",6.951466666666666,0.46359999999999957
74475174,[9],4.6507,
74478211,"[8, 9, 35]",1.7256766666666667,1.07274
74534893,"[8, 9]",0.32975,0.0005000000000000004
74606494,[13],0.64524,
74629727,[9],6.5271,
74630964,"[8, 9]",0.941435,1.0000000000065512e-05
74648453,"[12, 13]",2.32089,0.0017800000000001148
74710224,"[8, 9, 35]",0.9757733333333333,0.0010900000000000354
74710778,[35],0.655,
74741564,"[12, 13]",6.1358,0.054400000000000226
74743076,[12],7.36,
74784899,"[8, 9]",2.66912,0.0008200000000000429
74785103,[9],0.55299,
74787603,"[8, 9, 35]",0.5017033333333333,0.20462999999999998
74787613,"[8, 9, 35]",0.5015333333333333,0.20427000000000006
74787842,[9],1.32713,
74790018,"[9, 35]",0.050705,0.042809999999999994
74790193,"[8, 9]",0.9313899999999999,0.005059999999999953
74790375,"[8, 9, 35]",0.18920666666666666,9.999999999982245e-06
74796014,"[8, 9]",3.36845,0.03689999999999971
74823661,[12],1.74957,
74832963,[12],7.71,
74878795,[9],5.759,
74879277,"[8, 35]",3.32145,0.03310000000000013
74879384,"[8, 9, 35]",1.8206666666666667,0.18999999999999995
74890058,"[9, 35]",3.15435,0.1440999999999999
74890216,"[8, 9, 35]",1.37015,0.7015499999999999
74890389,[9],1.5431,
74960748,[9],6.753,
74961798,"[8, 9]",1.010915,0.003670000000000062
74968729,"[8, 9, 35]",1.62866,0.0035199999999999676
74970031,"[8, 9]",3.7920599999999998,4.01228
74970033,"[8, 9]",3.7960149999999997,4.02017
74972034,"[8, 9, 35]",0.35806333333333334,0.02030000000000004
74993348,"[12, 13]",0.39510999999999996,8.00000000000245e-05
75046079,[35],0.49591,
75050512,[9],4.6595,
75053581,"[8, 9, 35]",3.0072266666666665,0.08999999999999986
75067378,"[12, 13]",0.174595,1.0000000000010001e-05
75131817,"[9, 35]",0.236895,1.0000000000010001e-05
75137865,"[8, 9, 35]",5.0351,0.2757000000000005
75137938,"[8, 9, 35]",0.045676666666666664,0.05298
75142231,[9],0.94377,
75143198,"[8, 9, 35]",0.7106533333333332,0.0017399999999999638
75159551,"[12, 13]",6.0351,0.2102000000000004
75202849,"[8, 9]",3.7258,0.060399999999999565
75203365,"[8, 9, 35]",2.9883,0.1354000000000002
75203846,"[8, 9, 35]",0.8274533333333333,0.0014300000000000423
75205302,"[8, 9, 35]",0.20982666666666663,9.999999999982245e-06
75206643,"[8, 9]",1.99379,0.00042000000000008697
75214141,"[8, 9]",1.252595,0.03620999999999985
75310977,[9],4.0892,
75314605,"[8, 9, 35]",1.6996766666666667,0.014429999999999943
75320354,[9],6.7339,
75396087,"[8, 9, 35]",1.0210966666666665,0.00045999999999990493
75397446,"[8, 9, 35]",0.5496833333333333,0.00043000000000004146
75399254,"[8, 9, 35]",3.3235333333333332,0.11560000000000015
75406016,"[8, 9, 35]",0.3936733333333334,0.0007199999999999984
75435102,[11],1.21174,
75482831,"[9, 35]",4.1968,0.0246000000000004
75495480,[11],2.255,
75507062,[19],0.67269,
75543189,[11],5.1734,
75544649,[11],3.9341,
75579602,"[8, 9, 35]",0.91526,0.0023800000000000487
75607322,"[12, 13]",1.727785,0.027570000000000094
75628320,"[8, 9, 35]",1.2323466666666667,0.0028999999999999027
75629163,"[8, 9]",6.043950000000001,3.4401
75633704,[9],9.09,
75636605,"[8, 9, 35]",0.04077333333333333,0.007120000000000001
75636833,"[8, 9]",3.16833,2.1325400000000005
75638821,[9],0.42396,
75639216,"[8, 9, 35]",1.0632733333333333,0.0023299999999999432
75639493,[35],0.6395,
75639970,"[8, 9, 35]",2.696526666666667,0.025419999999999998
75641811,[11],2.39526,
75648191,[11],4.8142,
75687533,[13],0.1258,
75742851,"[8, 9, 35]",6.426533333333334,0.03810000000000002
75744790,[35],6.855,
75764148,[13],9.313,
75764159,[13],7.307,
75827390,"[8, 9, 35]",3.9640999999999997,0.14419999999999966
75830130,"[8, 9, 35]",3.6115999999999997,0.2644000000000002
75846062,[13],7.57,
75846473,[13],8.439,
75868406,[11],0.25498,
75887534,"[8, 9, 35]",4.347466666666667,0.10000000000000053
75889000,"[9, 35]",0.67781,0.45518
75891776,[9],0.68407,
75891789,[9],0.684,
75892234,"[8, 9, 35]",2.5110333333333332,0.15670000000000028
75895220,"[8, 9, 35]",1.1689999999999998,0.013000000000000123
75920691,[13],7.9221,
75922483,[13],8.1,
75926120,[13],4.946,
75930355,[11],4.6242,
75933042,[11],4.1999,
75934338,[11],10.056,
75971901,[11],2.5398,
75979765,[9],0.53826,
75983333,[11],0.03356,
75991672,"[8, 9, 35]",6.450466666666667,0.05000000000000071
75993264,[13],7.7225,
75998406,[13],7.022,
76004957,[13],3.9759,
76047580,[11],11.058,
76068777,[13],3.819,
76078608,"[8, 9, 35]",3.2899666666666665,0.02120000000000033
76079120,"[8, 9, 35]",6.21,0.09799999999999986
76165085,[13],2.8335,
76171652,[13],3.8329,
76178139,"[9, 35]",5.87335,3.9333
76179622,"[8, 9, 35]",0.39791,0.000250000000000028
76224015,[13],4.1405,
76310799,[13],2.6513,
76316403,[13],8.2814,
76330648,"[8, 9, 35]",0.9996833333333334,0.0010799999999999699
76331996,[35],1.738,
76386601,[13],4.655,
76388772,[13],1.1221,
76405604,[9],0.54381,
76408478,"[8, 9]",0.38183,0.00021999999999999797
76416337,[9],10.959,
76432817,[11],6.3418,
76444175,[13],4.4878,
76445454,[13],8.611,
76448148,[13],0.16763,
76484174,[9],10.392,
76486670,[35],5.6952,
76530275,[13],2.34185,
76567323,"[8, 9, 35]",5.497899999999999,0.3887999999999998
76573243,"[8, 9]",0.867105,0.00021000000000004349
76576430,"[8, 9, 35]",0.3047533333333334,0.00020999999999998797
76652075,[11],2.26112,
76660664,"[9, 35]",6.08545,1.6051000000000002
76662024,"[8, 35]",4.5115,0.01699999999999946
76666342,"[8, 9, 35]",1.2811166666666667,0.03500000000000014
76743692,"[9, 35]",1.097935,0.62187
76745867,"[8, 9, 35]",3.421333333333333,0.18040000000000012
76753891,"[8, 9, 35]",5.6553,0.2907000000000002
76771187,[11],1.42618,
76804069,[13],7.501,
76808851,[13],10.07,
76809655,[13],10.33,
76890402,[13],5.08,
76902189,"[8, 9, 35]",0.6453666666666668,0.0010000000000000009
76902296,[9],1.01511,
76906770,"[8, 9, 35]",5.382266666666666,0.2549999999999999
76921262,[13],6.6977,
76922334,[13],7.255,
77009025,"[9, 35]",3.2436499999999997,0.02729999999999988
77094439,"[8, 9, 35]",2.0589299999999997,0.05320999999999998
77097131,"[8, 35]",4.872999999999999,0.06599999999999984
77105310,"[8, 9, 35]",1.4405666666666666,0.05393999999999988
77105609,"[8, 9]",8.29465,1.9727000000000006
77321101,[18],11.651,
77324550,[18],0.97529,
77334137,"[9, 35]",5.619949999999999,2.7359
77337317,[9],10.941,
77352041,[18],0.36714,
77421290,[18],11.182,
77438227,"[9, 35]",6.112500000000001,0.5529999999999999
77452603,[18],1.37755,
77454788,[18],10.698,
77517045,"[9, 35]",4.9243500000000004,0.18850000000000033
77546912,[18],7.767,
77564587,[18],2.4929,
77596183,"[9, 35]",5.4786,0.2038000000000002
77597744,"[9, 35]",5.83695,0.6741000000000001
77599634,"[9, 35]",3.6387300000000002,3.62254
77659585,[9],0.61991,
77727756,[35],4.616,
77727987,[35],0.4441,
77738545,[9],1.70251,
77778177,[12],2.8929,
77849188,"[9, 35]",1.3579249999999998,0.003069999999999906
77997231,[9],1.6202,
78019618,[12],0.37078,
78188681,[35],0.55936,
78250612,[12],4.854,
78287341,"[9, 35]",1.10871,0.0015600000000000058
78346654,[9],0.70315,
78354210,"[9, 35]",2.186425,0.012849999999999806
78372889,[12],2.11207,
78375853,[6],0.82471,
78376065,"[7, 33]",1.953895,0.036210000000000075
78380177,[6],0.255,
78383442,[33],0.6136,
78386109,[7],6.3457,
78386738,[7],2.792,
78443001,"[6, 7, 33]",1.2947733333333333,0.07667999999999986
78447834,"[6, 7]",1.6045,0.040999999999999925
78536171,[9],2.7761,
78566768,"[6, 7, 33]",2.487153333333333,0.05669999999999975
78582569,"[9, 35]",2.4374499999999997,4.0369
78591543,[9],6.7633,
78620249,[12],0.80431,
78620265,[12],0.80408,
78630944,[12],5.5821,
78705408,[9],1.41446,
78748146,"[6, 7, 33]",1.2906866666666668,0.78702
78748254,[6],2.0573,
78748597,"[6, 7, 33]",5.271633333333334,0.35029999999999983
78772886,[9],0.0357,
78774802,"[9, 35]",7.1515,0.07699999999999996
78776745,"[9, 35]",1.08274,0.0005199999999998539
78778919,"[9, 35]",4.3678,3.0704
78820426,"[6, 7, 33]",3.3327666666666667,0.20290000000000008
78855645,"[9, 35]",3.6839000000000004,2.5678000000000005
78855696,[35],4.96,
78902280,[7],0.974,
78985146,[12],7.674,
79138313,"[6, 7, 33]",6.392599999999999,0.2687999999999997
79257946,[12],5.4411,
79358659,[12],1.471,
79360001,[12],2.6291,
79376145,"[6, 7, 33]",5.166166666666666,1.4547999999999996
79377481,"[6, 7, 33]",0.04122,0.02744
79429176,[6],1.68694,
79443574,[9],6.62,
79443669,[7],0.0317,
79444142,"[7, 8, 9, 35]",0.27788,0.00018000000000001348
79444529,"[7, 9, 35]",1.9712266666666665,5.29932
79444865,"[7, 35]",6.7465,0.5329999999999995
79444869,"[7, 8, 9, 35]",2.38642,1.3833199999999999
79445516,"[7, 8, 9, 34, 35]",2.425234,0.19388000000000005
79445517,"[7, 8, 9, 35]",2.5193624999999997,0.10415000000000019
79446425,[8],1.35828,
79447058,"[8, 34]",2.0800650000000003,0.0012700000000003264
79539153,"[6, 7, 33]",1.1905633333333334,0.5105199999999999
79542878,[6],4.2193,
79550420,[7],2.2879,
79553246,"[7, 8, 35]",0.44642333333333334,0.28995
79553686,"[7, 8, 34, 35]",0.5159725,0.006900000000000017
79553909,"[7, 8, 35]",0.5530366666666666,0.0006899999999999684
79554793,[35],6.7,
79557085,"[7, 8]",3.77695,0.03469999999999995
79561324,"[7, 8, 34, 35]",1.1172525,0.6526299999999999
79593749,[12],2.8511,
79599707,[12],6.7386,
79599710,[12],6.7386,
79600633,[12],0.17189,
79636528,"[6, 7, 33]",8.580366666666668,5.1149000000000004
79642458,[7],5.57,
79643341,"[7, 8, 35]",0.9290266666666667,0.005210000000000048
79644896,"[7, 8, 34, 35]",0.1605525,3.0000000000002247e-05
79646379,[7],0.333,
79646691,"[7, 8, 34, 35]",0.33080750000000003,0.00036000000000002697
